File,Class
new_1_1.mat,0.998236
new_1_2.mat,0.508665
new_1_3.mat,0.980455
new_1_4.mat,0.986321
new_1_5.mat,0.780517
new_1_6.mat,0.997026
new_1_7.mat,0.780517
new_1_8.mat,0.940907
new_1_9.mat,0.956070
new_1_10.mat,0.780517
new_1_11.mat,0.996574
new_1_12.mat,0.780517
new_1_13.mat,0.780517
new_1_14.mat,0.728893
new_1_15.mat,0.500000
new_1_16.mat,0.886570
new_1_17.mat,0.780517
new_1_18.mat,0.780517
new_1_19.mat,0.825971
new_1_20.mat,0.780517
new_1_21.mat,0.780517
new_1_22.mat,0.780517
new_1_23.mat,0.780517
new_1_24.mat,0.968440
new_1_25.mat,0.877396
new_1_26.mat,0.676360
new_1_27.mat,0.963176
new_1_28.mat,0.999515
new_1_29.mat,0.944046
new_1_30.mat,0.997465
new_1_31.mat,0.628141
new_1_32.mat,0.590175
new_1_33.mat,0.993387
new_1_34.mat,0.780517
new_1_35.mat,0.741813
new_1_36.mat,0.954628
new_1_37.mat,0.992662
new_1_38.mat,0.995649
new_1_39.mat,0.780517
new_1_40.mat,0.006944
new_1_41.mat,0.916658
new_1_42.mat,0.780517
new_1_43.mat,0.017969
new_1_44.mat,0.875357
new_1_45.mat,0.780517
new_1_46.mat,0.223640
new_1_47.mat,0.832061
new_1_48.mat,0.777459
new_1_49.mat,0.780517
new_1_50.mat,0.976251
new_1_51.mat,0.242251
new_1_52.mat,0.984710
new_1_53.mat,0.027744
new_1_54.mat,0.425264
new_1_55.mat,0.989877
new_1_56.mat,0.818280
new_1_57.mat,0.780517
new_1_58.mat,0.106287
new_1_59.mat,0.893115
new_1_60.mat,0.608226
new_1_61.mat,0.444304
new_1_62.mat,0.165405
new_1_63.mat,0.992526
new_1_64.mat,0.839406
new_1_65.mat,0.833259
new_1_66.mat,0.981908
new_1_67.mat,0.758079
new_1_68.mat,0.762085
new_1_69.mat,0.707658
new_1_70.mat,0.924831
new_1_71.mat,0.999970
new_1_72.mat,0.780517
new_1_73.mat,0.969117
new_1_74.mat,0.851303
new_1_75.mat,0.999342
new_1_76.mat,0.936119
new_1_77.mat,0.422707
new_1_78.mat,0.780517
new_1_79.mat,0.421268
new_1_80.mat,0.706485
new_1_81.mat,0.995092
new_1_82.mat,0.965262
new_1_83.mat,0.926028
new_1_84.mat,0.780517
new_1_85.mat,0.780517
new_1_86.mat,0.999571
new_1_87.mat,0.780517
new_1_88.mat,0.987200
new_1_89.mat,0.991533
new_1_90.mat,0.001517
new_1_91.mat,0.345715
new_1_92.mat,0.603158
new_1_93.mat,0.964352
new_1_94.mat,0.780517
new_1_95.mat,0.637624
new_1_96.mat,0.986000
new_1_97.mat,0.137764
new_1_98.mat,0.780517
new_1_99.mat,0.259067
new_1_100.mat,0.919992
new_1_101.mat,0.860231
new_1_102.mat,0.959789
new_1_103.mat,0.838649
new_1_104.mat,0.995086
new_1_105.mat,0.741711
new_1_106.mat,0.799485
new_1_107.mat,0.997899
new_1_108.mat,0.780517
new_1_109.mat,0.468401
new_1_110.mat,0.998800
new_1_111.mat,0.852337
new_1_112.mat,0.858456
new_1_113.mat,0.943060
new_1_114.mat,0.874982
new_1_115.mat,0.858770
new_1_116.mat,0.992613
new_1_117.mat,0.765617
new_1_118.mat,0.780517
new_1_119.mat,0.780517
new_1_120.mat,0.681607
new_1_121.mat,0.963049
new_1_122.mat,0.831948
new_1_123.mat,0.730642
new_1_124.mat,0.934434
new_1_125.mat,0.872512
new_1_126.mat,0.316598
new_1_127.mat,0.736814
new_1_128.mat,0.779531
new_1_129.mat,0.852457
new_1_130.mat,0.751201
new_1_131.mat,0.780517
new_1_132.mat,0.982629
new_1_133.mat,0.993613
new_1_134.mat,0.933523
new_1_135.mat,0.993569
new_1_136.mat,0.664095
new_1_137.mat,0.978285
new_1_138.mat,0.865251
new_1_139.mat,0.780258
new_1_140.mat,0.348574
new_1_141.mat,0.939448
new_1_142.mat,0.983971
new_1_143.mat,0.612543
new_1_144.mat,0.959465
new_1_145.mat,0.898620
new_1_146.mat,0.643927
new_1_147.mat,0.780517
new_1_148.mat,0.803848
new_1_149.mat,0.695512
new_1_150.mat,0.581025
new_1_151.mat,0.104566
new_1_152.mat,0.307312
new_1_153.mat,0.780517
new_1_154.mat,0.998208
new_1_155.mat,0.999795
new_1_156.mat,0.999933
new_1_157.mat,0.439420
new_1_158.mat,0.997649
new_1_159.mat,0.964250
new_1_160.mat,0.999959
new_1_161.mat,0.681684
new_1_162.mat,0.999816
new_1_163.mat,0.923805
new_1_164.mat,0.990179
new_1_165.mat,0.780517
new_1_166.mat,0.877165
new_1_167.mat,0.780517
new_1_168.mat,0.386180
new_1_169.mat,0.678681
new_1_170.mat,0.925681
new_1_171.mat,0.212301
new_1_172.mat,0.141112
new_1_173.mat,0.800692
new_1_174.mat,0.721802
new_1_175.mat,0.620856
new_1_176.mat,0.780517
new_1_177.mat,0.780517
new_1_178.mat,0.956442
new_1_179.mat,0.447996
new_1_180.mat,0.904124
new_1_181.mat,0.978699
new_1_182.mat,0.993719
new_1_183.mat,0.780517
new_1_184.mat,0.780517
new_1_185.mat,0.998446
new_1_186.mat,0.825181
new_1_187.mat,0.944640
new_1_188.mat,0.900937
new_1_189.mat,0.995883
new_1_190.mat,0.780517
new_1_191.mat,0.924094
new_1_192.mat,0.560579
new_1_193.mat,0.756313
new_1_194.mat,0.868417
new_1_195.mat,0.884415
new_1_196.mat,0.780155
new_1_197.mat,0.780517
new_1_198.mat,0.632834
new_1_199.mat,0.447136
new_1_200.mat,0.999891
new_1_201.mat,0.986807
new_1_202.mat,0.780517
new_1_203.mat,0.999095
new_1_204.mat,0.987497
new_1_205.mat,0.780517
new_1_206.mat,0.951415
new_1_207.mat,0.684345
new_1_208.mat,0.665503
new_1_209.mat,0.780517
new_1_210.mat,0.997795
new_1_211.mat,0.998794
new_1_212.mat,0.997902
new_1_213.mat,0.982291
new_1_214.mat,0.528112
new_1_215.mat,0.966971
new_1_216.mat,0.571818
new_2_1.mat,0.297501
new_2_2.mat,0.646241
new_2_3.mat,0.678985
new_2_4.mat,0.618196
new_2_5.mat,0.014696
new_2_6.mat,0.269871
new_2_7.mat,0.550570
new_2_8.mat,0.125559
new_2_9.mat,0.337598
new_2_10.mat,0.714618
new_2_11.mat,0.601750
new_2_12.mat,0.026905
new_2_13.mat,0.269906
new_2_14.mat,0.634000
new_2_15.mat,0.686984
new_2_16.mat,0.480725
new_2_17.mat,0.053455
new_2_18.mat,0.809819
new_2_19.mat,0.095806
new_2_20.mat,0.356300
new_2_21.mat,0.580262
new_2_22.mat,0.257752
new_2_23.mat,0.742491
new_2_24.mat,0.338688
new_2_25.mat,0.972630
new_2_26.mat,0.498899
new_2_27.mat,0.794116
new_2_28.mat,0.389689
new_2_29.mat,0.611476
new_2_30.mat,0.794802
new_2_31.mat,0.687989
new_2_32.mat,0.053779
new_2_33.mat,0.222795
new_2_34.mat,0.225476
new_2_35.mat,0.694287
new_2_36.mat,0.830929
new_2_37.mat,0.165660
new_2_38.mat,0.934142
new_2_39.mat,0.621682
new_2_40.mat,0.088611
new_2_41.mat,0.065367
new_2_42.mat,0.498899
new_2_43.mat,0.232888
new_2_44.mat,0.823798
new_2_45.mat,0.454355
new_2_46.mat,0.794901
new_2_47.mat,0.818391
new_2_48.mat,0.308020
new_2_49.mat,0.467442
new_2_50.mat,0.677172
new_2_51.mat,0.627388
new_2_52.mat,0.381793
new_2_53.mat,0.184754
new_2_54.mat,0.463606
new_2_55.mat,0.600120
new_2_56.mat,0.166520
new_2_57.mat,0.498899
new_2_58.mat,0.498899
new_2_59.mat,0.538841
new_2_60.mat,0.015854
new_2_61.mat,0.600300
new_2_62.mat,0.830894
new_2_63.mat,0.899765
new_2_64.mat,0.191647
new_2_65.mat,0.695528
new_2_66.mat,0.501400
new_2_67.mat,0.497208
new_2_68.mat,0.783059
new_2_69.mat,0.467014
new_2_70.mat,0.150036
new_2_71.mat,0.372026
new_2_72.mat,0.816572
new_2_73.mat,0.721468
new_2_74.mat,0.182781
new_2_75.mat,0.827031
new_2_76.mat,0.412123
new_2_77.mat,0.805117
new_2_78.mat,0.708191
new_2_79.mat,0.361119
new_2_80.mat,0.310452
new_2_81.mat,0.233359
new_2_82.mat,0.661158
new_2_83.mat,0.605102
new_2_84.mat,0.387536
new_2_85.mat,0.526879
new_2_86.mat,0.148471
new_2_87.mat,0.556335
new_2_88.mat,0.862057
new_2_89.mat,0.499772
new_2_90.mat,0.858559
new_2_91.mat,0.404490
new_2_92.mat,0.586577
new_2_93.mat,0.515516
new_2_94.mat,0.498899
new_2_95.mat,0.154844
new_2_96.mat,0.475522
new_2_97.mat,0.360815
new_2_98.mat,0.682994
new_2_99.mat,0.887266
new_2_100.mat,0.487476
new_2_101.mat,0.657019
new_2_102.mat,0.479049
new_2_103.mat,0.369538
new_2_104.mat,0.607257
new_2_105.mat,0.719185
new_2_106.mat,0.998757
new_2_107.mat,0.719297
new_2_108.mat,0.753160
new_2_109.mat,0.537492
new_2_110.mat,0.502221
new_2_111.mat,0.840837
new_2_112.mat,0.252261
new_2_113.mat,0.904474
new_2_114.mat,0.336779
new_2_115.mat,0.610850
new_2_116.mat,0.058733
new_2_117.mat,0.198166
new_2_118.mat,0.814736
new_2_119.mat,0.834323
new_2_120.mat,0.684054
new_2_121.mat,0.301622
new_2_122.mat,0.236327
new_2_123.mat,0.285517
new_2_124.mat,0.020409
new_2_125.mat,0.259785
new_2_126.mat,0.017189
new_2_127.mat,0.112527
new_2_128.mat,0.553037
new_2_129.mat,0.376955
new_2_130.mat,0.609170
new_2_131.mat,0.461997
new_2_132.mat,0.547825
new_2_133.mat,0.504675
new_2_134.mat,0.998726
new_2_135.mat,0.734362
new_2_136.mat,0.741783
new_2_137.mat,0.660787
new_2_138.mat,0.669951
new_2_139.mat,0.704503
new_2_140.mat,0.498899
new_2_141.mat,0.447823
new_2_142.mat,0.498899
new_2_143.mat,0.563989
new_2_144.mat,0.008497
new_2_145.mat,0.883711
new_2_146.mat,0.441325
new_2_147.mat,0.332659
new_2_148.mat,0.498899
new_2_149.mat,0.706254
new_2_150.mat,0.313240
new_2_151.mat,0.249844
new_2_152.mat,0.602433
new_2_153.mat,0.426071
new_2_154.mat,0.976043
new_2_155.mat,0.057132
new_2_156.mat,0.579753
new_2_157.mat,0.864943
new_2_158.mat,0.932321
new_2_159.mat,0.782778
new_2_160.mat,0.587245
new_2_161.mat,0.952690
new_2_162.mat,0.456635
new_2_163.mat,0.016791
new_2_164.mat,0.681221
new_2_165.mat,0.179761
new_2_166.mat,0.041425
new_2_167.mat,0.993406
new_2_168.mat,0.925527
new_2_169.mat,0.029335
new_2_170.mat,0.871985
new_2_171.mat,0.670257
new_2_172.mat,0.912446
new_2_173.mat,0.512354
new_2_174.mat,0.730916
new_2_175.mat,0.809893
new_2_176.mat,0.498899
new_2_177.mat,0.619573
new_2_178.mat,0.438778
new_2_179.mat,0.393365
new_2_180.mat,0.613980
new_2_181.mat,0.545937
new_2_182.mat,0.428426
new_2_183.mat,0.303153
new_2_184.mat,0.671307
new_2_185.mat,0.967588
new_2_186.mat,0.471949
new_2_187.mat,0.036552
new_2_188.mat,0.307610
new_2_189.mat,0.434817
new_2_190.mat,0.091007
new_2_191.mat,0.499704
new_2_192.mat,0.993662
new_2_193.mat,0.684439
new_2_194.mat,0.762219
new_2_195.mat,0.940939
new_2_196.mat,0.762923
new_2_197.mat,0.206234
