File,Class
new_1_1.mat,0.935796
new_1_2.mat,0.981294
new_1_3.mat,0.903785
new_1_4.mat,0.999838
new_1_5.mat,0.775924
new_1_6.mat,0.747754
new_1_7.mat,0.775924
new_1_8.mat,0.779365
new_1_9.mat,0.707337
new_1_10.mat,0.775924
new_1_11.mat,0.993564
new_1_12.mat,0.775924
new_1_13.mat,0.775924
new_1_14.mat,0.357261
new_1_15.mat,0.976648
new_1_16.mat,0.967423
new_1_17.mat,0.775924
new_1_18.mat,0.775924
new_1_19.mat,0.670144
new_1_20.mat,0.775924
new_1_21.mat,0.775924
new_1_22.mat,0.775924
new_1_23.mat,0.775924
new_1_24.mat,0.794871
new_1_25.mat,0.377882
new_1_26.mat,0.693279
new_1_27.mat,0.966501
new_1_28.mat,0.987160
new_1_29.mat,0.495279
new_1_30.mat,0.861860
new_1_31.mat,0.698142
new_1_32.mat,0.739369
new_1_33.mat,0.964327
new_1_34.mat,0.775924
new_1_35.mat,0.549987
new_1_36.mat,0.976034
new_1_37.mat,0.964817
new_1_38.mat,0.816599
new_1_39.mat,0.775924
new_1_40.mat,0.171921
new_1_41.mat,0.331830
new_1_42.mat,0.775924
new_1_43.mat,0.093908
new_1_44.mat,0.841656
new_1_45.mat,0.775924
new_1_46.mat,0.759476
new_1_47.mat,0.677154
new_1_48.mat,0.957517
new_1_49.mat,0.775924
new_1_50.mat,0.675293
new_1_51.mat,0.262595
new_1_52.mat,0.946032
new_1_53.mat,0.046876
new_1_54.mat,0.196444
new_1_55.mat,0.847331
new_1_56.mat,0.982882
new_1_57.mat,0.775924
new_1_58.mat,0.027964
new_1_59.mat,0.785598
new_1_60.mat,0.437906
new_1_61.mat,0.512305
new_1_62.mat,0.357651
new_1_63.mat,0.957556
new_1_64.mat,0.549811
new_1_65.mat,0.998771
new_1_66.mat,0.937355
new_1_67.mat,0.692889
new_1_68.mat,0.991589
new_1_69.mat,0.738704
new_1_70.mat,0.741105
new_1_71.mat,0.996074
new_1_72.mat,0.775924
new_1_73.mat,0.975734
new_1_74.mat,0.995520
new_1_75.mat,0.941100
new_1_76.mat,0.936734
new_1_77.mat,0.069231
new_1_78.mat,0.775924
new_1_79.mat,0.829628
new_1_80.mat,0.643860
new_1_81.mat,0.994837
new_1_82.mat,0.972404
new_1_83.mat,0.972808
new_1_84.mat,0.775924
new_1_85.mat,0.775924
new_1_86.mat,0.995643
new_1_87.mat,0.775924
new_1_88.mat,0.934351
new_1_89.mat,0.999849
new_1_90.mat,0.007849
new_1_91.mat,0.953331
new_1_92.mat,0.872440
new_1_93.mat,0.875250
new_1_94.mat,0.775924
new_1_95.mat,0.904695
new_1_96.mat,0.925362
new_1_97.mat,0.014098
new_1_98.mat,0.775924
new_1_99.mat,0.490428
new_1_100.mat,0.915256
new_1_101.mat,0.926624
new_1_102.mat,0.995014
new_1_103.mat,0.967926
new_1_104.mat,0.751686
new_1_105.mat,0.599629
new_1_106.mat,0.652219
new_1_107.mat,0.997753
new_1_108.mat,0.775924
new_1_109.mat,0.464115
new_1_110.mat,0.781167
new_1_111.mat,0.949334
new_1_112.mat,0.653505
new_1_113.mat,0.819312
new_1_114.mat,0.806240
new_1_115.mat,0.975878
new_1_116.mat,0.926053
new_1_117.mat,0.639176
new_1_118.mat,0.775924
new_1_119.mat,0.775924
new_1_120.mat,0.647761
new_1_121.mat,0.814420
new_1_122.mat,0.714715
new_1_123.mat,0.996531
new_1_124.mat,0.989872
new_1_125.mat,0.860505
new_1_126.mat,0.815738
new_1_127.mat,0.852251
new_1_128.mat,0.911803
new_1_129.mat,0.934043
new_1_130.mat,0.878232
new_1_131.mat,0.775924
new_1_132.mat,0.931178
new_1_133.mat,0.952569
new_1_134.mat,0.834618
new_1_135.mat,0.980472
new_1_136.mat,0.910889
new_1_137.mat,0.951813
new_1_138.mat,0.799431
new_1_139.mat,0.559238
new_1_140.mat,0.353559
new_1_141.mat,0.979055
new_1_142.mat,0.956148
new_1_143.mat,0.603955
new_1_144.mat,0.796913
new_1_145.mat,0.803438
new_1_146.mat,0.101573
new_1_147.mat,0.775924
new_1_148.mat,0.969351
new_1_149.mat,0.333021
new_1_150.mat,0.858693
new_1_151.mat,0.870997
new_1_152.mat,0.446416
new_1_153.mat,0.775924
new_1_154.mat,0.997439
new_1_155.mat,0.985270
new_1_156.mat,0.996110
new_1_157.mat,0.510353
new_1_158.mat,0.873557
new_1_159.mat,0.992928
new_1_160.mat,0.992212
new_1_161.mat,0.975566
new_1_162.mat,0.998838
new_1_163.mat,0.707851
new_1_164.mat,0.779727
new_1_165.mat,0.775924
new_1_166.mat,0.804666
new_1_167.mat,0.775924
new_1_168.mat,0.811667
new_1_169.mat,0.520893
new_1_170.mat,0.672902
new_1_171.mat,0.040174
new_1_172.mat,0.047159
new_1_173.mat,0.858561
new_1_174.mat,0.905782
