File,Class
new_1_1.mat,0.15
new_1_2.mat,0.133333333333
new_1_3.mat,0.1
new_1_4.mat,0.0666666666667
new_1_5.mat,0.0
new_1_6.mat,0.166666666667
new_1_7.mat,nan
new_1_8.mat,0.133333333333
new_1_9.mat,0.183333333333
new_1_10.mat,0.0
new_1_11.mat,0.283333333333
new_1_12.mat,0.142857142857
new_1_13.mat,nan
new_1_14.mat,0.0333333333333
new_1_15.mat,0.294117647059
new_1_16.mat,0.25
new_1_17.mat,nan
new_1_18.mat,nan
new_1_19.mat,0.183333333333
new_1_20.mat,nan
new_1_21.mat,nan
new_1_22.mat,0.166666666667
new_1_23.mat,0.0
new_1_24.mat,0.2
new_1_25.mat,0.0555555555556
new_1_26.mat,0.245283018868
new_1_27.mat,0.283333333333
new_1_28.mat,0.233333333333
new_1_29.mat,0.15
new_1_30.mat,0.266666666667
new_1_31.mat,0.224137931034
new_1_32.mat,0.162790697674
new_1_33.mat,0.1
new_1_34.mat,nan
new_1_35.mat,0.233333333333
new_1_36.mat,0.243902439024
new_1_37.mat,0.133333333333
new_1_38.mat,0.166666666667
new_1_39.mat,nan
new_1_40.mat,0.0666666666667
new_1_41.mat,0.233333333333
new_1_42.mat,0.25
new_1_43.mat,0.116666666667
new_1_44.mat,0.233333333333
new_1_45.mat,nan
new_1_46.mat,0.16
new_1_47.mat,0.283333333333
new_1_48.mat,0.214285714286
new_1_49.mat,0.0
new_1_50.mat,0.1
new_1_51.mat,0.0833333333333
new_1_52.mat,0.266666666667
new_1_53.mat,0.0666666666667
new_1_54.mat,0.0833333333333
new_1_55.mat,0.283333333333
new_1_56.mat,0.25
new_1_57.mat,nan
new_1_58.mat,0.0166666666667
new_1_59.mat,0.1
new_1_60.mat,0.133333333333
new_1_61.mat,0.116666666667
new_1_62.mat,0.121951219512
new_1_63.mat,0.244897959184
new_1_64.mat,0.233333333333
new_1_65.mat,0.166666666667
new_1_66.mat,0.183333333333
new_1_67.mat,0.163636363636
new_1_68.mat,0.183333333333
new_1_69.mat,0.0833333333333
new_1_70.mat,0.109090909091
new_1_71.mat,0.228070175439
new_1_72.mat,nan
new_1_73.mat,0.183333333333
new_1_74.mat,0.416666666667
new_1_75.mat,0.183333333333
new_1_76.mat,0.2
new_1_77.mat,0.1
new_1_78.mat,0.0
new_1_79.mat,0.133333333333
new_1_80.mat,0.316666666667
new_1_81.mat,0.133333333333
new_1_82.mat,0.0833333333333
new_1_83.mat,0.230769230769
new_1_84.mat,nan
new_1_85.mat,0.0
new_1_86.mat,0.30612244898
new_1_87.mat,0.25
new_1_88.mat,0.166666666667
new_1_89.mat,0.166666666667
new_1_90.mat,0.0666666666667
new_1_91.mat,0.183333333333
new_1_92.mat,0.4
new_1_93.mat,0.266666666667
new_1_94.mat,0.142857142857
new_1_95.mat,0.37037037037
new_1_96.mat,0.133333333333
new_1_97.mat,0.133333333333
new_1_98.mat,nan
new_1_99.mat,0.037037037037
new_1_100.mat,0.166666666667
new_1_101.mat,0.35
new_1_102.mat,0.25
new_1_103.mat,0.0833333333333
new_1_104.mat,0.266666666667
new_1_105.mat,0.243243243243
new_1_106.mat,0.0
new_1_107.mat,0.283333333333
new_1_108.mat,nan
new_1_109.mat,0.216666666667
new_1_110.mat,0.0666666666667
new_1_111.mat,0.25
new_1_112.mat,0.0666666666667
new_1_113.mat,0.2
new_1_114.mat,0.0425531914894
new_1_115.mat,0.116666666667
new_1_116.mat,0.0727272727273
new_1_117.mat,0.0833333333333
new_1_118.mat,0.0
new_1_119.mat,0.3
new_1_120.mat,0.166666666667
new_1_121.mat,0.15
new_1_122.mat,0.2
new_1_123.mat,0.233333333333
new_1_124.mat,0.116666666667
new_1_125.mat,0.283333333333
new_1_126.mat,0.176470588235
new_1_127.mat,0.242424242424
new_1_128.mat,0.1875
new_1_129.mat,0.3
new_1_130.mat,0.0357142857143
new_1_131.mat,0.142857142857
new_1_132.mat,0.266666666667
new_1_133.mat,0.183333333333
new_1_134.mat,0.266666666667
new_1_135.mat,0.116666666667
new_1_136.mat,0.266666666667
new_1_137.mat,0.0833333333333
new_1_138.mat,0.209302325581
new_1_139.mat,0.108108108108
new_1_140.mat,0.133333333333
new_1_141.mat,0.0833333333333
new_1_142.mat,0.266666666667
new_1_143.mat,0.166666666667
new_1_144.mat,0.1
new_1_145.mat,0.214285714286
new_1_146.mat,0.116666666667
new_1_147.mat,nan
new_1_148.mat,0.216666666667
new_1_149.mat,0.3
new_1_150.mat,0.0833333333333
new_1_151.mat,0.184210526316
new_1_152.mat,0.0526315789474
new_1_153.mat,0.0
new_1_154.mat,0.133333333333
new_1_155.mat,0.0666666666667
new_1_156.mat,0.2
new_1_157.mat,0.0512820512821
new_1_158.mat,0.133333333333
new_1_159.mat,0.3
new_1_160.mat,0.1
new_1_161.mat,0.266666666667
new_1_162.mat,0.266666666667
new_1_163.mat,0.166666666667
new_1_164.mat,0.135593220339
new_1_165.mat,0.5
new_1_166.mat,0.183333333333
new_1_167.mat,nan
new_1_168.mat,0.166666666667
new_1_169.mat,0.116666666667
new_1_170.mat,0.122448979592
new_1_171.mat,0.0666666666667
new_1_172.mat,0.0833333333333
new_1_173.mat,0.0833333333333
new_1_174.mat,0.388888888889
new_1_175.mat,0.0666666666667
new_1_176.mat,0.0
new_1_177.mat,nan
new_1_178.mat,0.25
new_1_179.mat,0.0588235294118
new_1_180.mat,0.283333333333
new_1_181.mat,0.166666666667
new_1_182.mat,0.2
new_1_183.mat,0.0
new_1_184.mat,nan
new_1_185.mat,0.216666666667
new_1_186.mat,0.266666666667
new_1_187.mat,0.216666666667
new_1_188.mat,0.0652173913043
new_1_189.mat,0.0833333333333
new_1_190.mat,0.0
new_1_191.mat,0.127659574468
new_1_192.mat,0.0357142857143
new_1_193.mat,0.32
new_1_194.mat,0.266666666667
new_1_195.mat,0.05
new_1_196.mat,0.216666666667
new_1_197.mat,0.0
new_1_198.mat,0.1
new_1_199.mat,0.155555555556
new_1_200.mat,0.416666666667
new_1_201.mat,0.3
new_1_202.mat,nan
new_1_203.mat,0.272727272727
new_1_204.mat,0.0909090909091
new_1_205.mat,nan
new_1_206.mat,0.15
new_1_207.mat,0.0666666666667
new_1_208.mat,0.1
new_1_209.mat,nan
new_1_210.mat,0.166666666667
new_1_211.mat,0.05
new_1_212.mat,0.05
new_1_213.mat,0.166666666667
new_1_214.mat,0.06
new_1_215.mat,0.183333333333
new_1_216.mat,0.15
new_2_1.mat,0.794079995842
new_2_2.mat,0.0406049772877
new_2_3.mat,0.936615585866
new_2_4.mat,0.934200628089
new_2_5.mat,0.421234932532
new_2_6.mat,0.901649128081
new_2_7.mat,0.914306486161
new_2_8.mat,0.900908983858
new_2_9.mat,0.716407883786
new_2_10.mat,0.936622212332
new_2_11.mat,0.0148988810356
new_2_12.mat,0.942908485391
new_2_13.mat,0.881212809069
new_2_14.mat,0.939226915649
new_2_15.mat,0.978893350578
new_2_16.mat,0.943019955853
new_2_17.mat,0.764242656125
new_2_18.mat,0.777509933102
new_2_19.mat,0.817128677169
new_2_20.mat,0.745376172222
new_2_21.mat,0.861176795652
new_2_22.mat,0.865803659543
new_2_23.mat,0.807037777705
new_2_24.mat,0.745876516521
new_2_25.mat,0.0200207710781
new_2_26.mat,nan
new_2_27.mat,0.892172242798
new_2_28.mat,0.890082973889
new_2_29.mat,0.956273150409
new_2_30.mat,0.922244061915
new_2_31.mat,0.958425049498
new_2_32.mat,0.905533632662
new_2_33.mat,0.912721223204
new_2_34.mat,0.897003414262
new_2_35.mat,0.910639916273
new_2_36.mat,0.878789434178
new_2_37.mat,0.805993130982
new_2_38.mat,0.962813002767
new_2_39.mat,0.802215703278
new_2_40.mat,0.0508696253339
new_2_41.mat,0.846290424896
new_2_42.mat,nan
new_2_43.mat,0.873400457074
new_2_44.mat,0.809701554998
new_2_45.mat,0.499422107824
new_2_46.mat,0.892479155881
new_2_47.mat,0.958844001308
new_2_48.mat,0.880341216575
new_2_49.mat,0.871102971138
new_2_50.mat,0.808665278125
new_2_51.mat,0.845876402577
new_2_52.mat,0.905518149639
new_2_53.mat,0.92631405258
new_2_54.mat,0.88911951132
new_2_55.mat,0.961798948191
new_2_56.mat,0.751715917555
new_2_57.mat,0.141914873759
new_2_58.mat,0.832806514618
new_2_59.mat,0.824590143684
new_2_60.mat,0.628488323957
new_2_61.mat,0.907475533485
new_2_62.mat,0.899474711862
new_2_63.mat,0.896751342439
new_2_64.mat,0.894349053965
new_2_65.mat,0.634889846033
new_2_66.mat,0.912243927296
new_2_67.mat,0.789590306525
new_2_68.mat,0.836839582622
new_2_69.mat,0.83090531635
new_2_70.mat,0.813233242556
new_2_71.mat,0.912998256798
new_2_72.mat,0.0219786519788
new_2_73.mat,0.83276551006
new_2_74.mat,0.892595082876
new_2_75.mat,0.950692599904
new_2_76.mat,0.9455411218
new_2_77.mat,0.957782469746
new_2_78.mat,0.886572467089
new_2_79.mat,0.922671046931
new_2_80.mat,0.917763516084
new_2_81.mat,0.0223498535263
new_2_82.mat,0.974799846218
new_2_83.mat,0.87657201479
new_2_84.mat,0.965483838609
new_2_85.mat,0.904106641078
new_2_86.mat,0.751788060957
new_2_87.mat,0.925483175665
new_2_88.mat,0.977789658189
new_2_89.mat,0.96215805367
new_2_90.mat,0.955677925216
