File,Class
new_1_1.mat,0.999729
new_1_2.mat,0.216009
new_1_3.mat,0.847472
new_1_4.mat,0.055673
new_1_5.mat,0.617425
new_1_6.mat,0.999972
new_1_7.mat,0.617425
new_1_8.mat,0.020339
new_1_9.mat,0.990844
new_1_10.mat,0.617425
new_1_11.mat,0.105579
new_1_12.mat,0.617425
new_1_13.mat,0.617425
new_1_14.mat,0.844040
new_1_15.mat,0.674495
new_1_16.mat,0.851330
new_1_17.mat,0.617425
new_1_18.mat,0.617425
new_1_19.mat,0.825401
new_1_20.mat,0.617425
new_1_21.mat,0.617425
new_1_22.mat,0.617425
new_1_23.mat,0.617425
new_1_24.mat,0.911510
new_1_25.mat,0.877676
new_1_26.mat,0.999656
new_1_27.mat,0.947707
new_1_28.mat,0.175482
new_1_29.mat,0.999142
new_1_30.mat,0.993675
new_1_31.mat,0.342162
new_1_32.mat,0.416739
new_1_33.mat,0.247657
new_1_34.mat,0.617425
new_1_35.mat,0.999246
new_1_36.mat,0.930657
new_1_37.mat,0.944991
new_1_38.mat,0.202864
new_1_39.mat,0.617425
new_1_40.mat,0.293332
new_1_41.mat,0.783605
new_1_42.mat,0.617425
new_1_43.mat,0.470600
new_1_44.mat,0.999984
new_1_45.mat,0.617425
new_1_46.mat,0.821235
new_1_47.mat,0.913338
new_1_48.mat,0.636163
new_1_49.mat,0.617425
new_1_50.mat,0.999934
new_1_51.mat,0.196880
new_1_52.mat,0.947773
new_1_53.mat,0.278803
new_1_54.mat,0.641230
new_1_55.mat,0.999902
new_1_56.mat,0.643181
new_1_57.mat,0.617425
new_1_58.mat,0.203999
new_1_59.mat,0.349659
new_1_60.mat,0.954286
new_1_61.mat,0.301782
new_1_62.mat,0.613525
new_1_63.mat,0.319405
new_1_64.mat,0.998742
new_1_65.mat,0.012385
new_1_66.mat,0.991924
new_1_67.mat,0.291613
new_1_68.mat,0.016045
new_1_69.mat,0.728126
new_1_70.mat,0.894003
new_1_71.mat,0.403901
new_1_72.mat,0.617425
new_1_73.mat,0.874639
new_1_74.mat,0.675967
new_1_75.mat,0.016825
new_1_76.mat,0.997883
new_1_77.mat,0.598696
new_1_78.mat,0.617425
new_1_79.mat,0.820974
new_1_80.mat,0.999996
new_1_81.mat,0.208554
new_1_82.mat,0.301240
new_1_83.mat,0.934735
new_1_84.mat,0.617425
new_1_85.mat,0.617425
new_1_86.mat,0.980677
new_1_87.mat,0.617425
new_1_88.mat,0.924957
new_1_89.mat,0.214050
new_1_90.mat,0.006275
new_1_91.mat,0.049881
new_1_92.mat,0.746791
new_1_93.mat,0.868029
new_1_94.mat,0.617425
