File,Class
new_1_1.mat,0.950656
new_1_2.mat,0.969187
new_1_3.mat,0.917448
new_1_4.mat,0.999871
new_1_5.mat,0.780217
new_1_6.mat,0.809827
new_1_7.mat,0.780217
new_1_8.mat,0.752322
new_1_9.mat,0.685560
new_1_10.mat,0.780217
new_1_11.mat,0.994393
new_1_12.mat,0.780217
new_1_13.mat,0.780217
new_1_14.mat,0.327015
new_1_15.mat,0.974472
new_1_16.mat,0.973760
new_1_17.mat,0.780217
new_1_18.mat,0.780217
new_1_19.mat,0.674923
new_1_20.mat,0.780217
new_1_21.mat,0.780217
new_1_22.mat,0.780217
new_1_23.mat,0.780217
new_1_24.mat,0.837341
new_1_25.mat,0.393167
new_1_26.mat,0.697320
new_1_27.mat,0.969888
new_1_28.mat,0.984129
new_1_29.mat,0.490627
new_1_30.mat,0.877413
new_1_31.mat,0.719219
new_1_32.mat,0.718656
new_1_33.mat,0.979476
new_1_34.mat,0.780217
new_1_35.mat,0.585748
new_1_36.mat,0.978480
new_1_37.mat,0.974407
new_1_38.mat,0.880134
new_1_39.mat,0.780217
new_1_40.mat,0.161745
new_1_41.mat,0.371030
new_1_42.mat,0.780217
new_1_43.mat,0.088689
new_1_44.mat,0.899482
new_1_45.mat,0.780217
new_1_46.mat,0.745878
new_1_47.mat,0.665873
new_1_48.mat,0.951641
new_1_49.mat,0.780217
new_1_50.mat,0.677396
new_1_51.mat,0.271474
new_1_52.mat,0.964946
new_1_53.mat,0.036113
new_1_54.mat,0.245372
new_1_55.mat,0.865457
new_1_56.mat,0.986054
new_1_57.mat,0.780217
new_1_58.mat,0.023739
new_1_59.mat,0.744531
new_1_60.mat,0.478278
new_1_61.mat,0.553604
new_1_62.mat,0.328064
new_1_63.mat,0.920496
new_1_64.mat,0.625936
new_1_65.mat,0.999161
new_1_66.mat,0.946931
new_1_67.mat,0.651788
new_1_68.mat,0.989291
new_1_69.mat,0.758750
new_1_70.mat,0.778609
new_1_71.mat,0.994446
new_1_72.mat,0.780217
new_1_73.mat,0.983839
new_1_74.mat,0.994989
new_1_75.mat,0.876636
new_1_76.mat,0.948997
new_1_77.mat,0.069946
new_1_78.mat,0.780217
new_1_79.mat,0.829007
new_1_80.mat,0.662636
new_1_81.mat,0.993713
new_1_82.mat,0.973104
new_1_83.mat,0.983794
new_1_84.mat,0.780217
new_1_85.mat,0.780217
new_1_86.mat,0.998595
new_1_87.mat,0.780217
new_1_88.mat,0.954486
new_1_89.mat,0.999879
new_1_90.mat,0.007501
new_1_91.mat,0.962392
new_1_92.mat,0.856103
new_1_93.mat,0.925524
new_1_94.mat,0.780217
new_1_95.mat,0.925631
new_1_96.mat,0.928560
new_1_97.mat,0.010554
new_1_98.mat,0.780217
new_1_99.mat,0.472477
new_1_100.mat,0.946358
new_1_101.mat,0.913848
new_1_102.mat,0.996829
new_1_103.mat,0.973881
new_1_104.mat,0.787206
new_1_105.mat,0.603977
new_1_106.mat,0.677526
new_1_107.mat,0.998645
new_1_108.mat,0.780217
new_1_109.mat,0.529759
new_1_110.mat,0.689999
new_1_111.mat,0.941816
new_1_112.mat,0.696031
new_1_113.mat,0.862792
new_1_114.mat,0.774627
new_1_115.mat,0.962570
new_1_116.mat,0.929467
new_1_117.mat,0.667151
new_1_118.mat,0.780217
new_1_119.mat,0.780217
new_1_120.mat,0.660375
new_1_121.mat,0.797413
new_1_122.mat,0.742905
new_1_123.mat,0.998399
new_1_124.mat,0.987504
new_1_125.mat,0.857140
new_1_126.mat,0.801948
new_1_127.mat,0.833851
new_1_128.mat,0.918188
new_1_129.mat,0.964349
new_1_130.mat,0.878085
new_1_131.mat,0.780217
new_1_132.mat,0.956363
new_1_133.mat,0.964337
new_1_134.mat,0.873925
new_1_135.mat,0.980326
new_1_136.mat,0.902944
new_1_137.mat,0.936375
new_1_138.mat,0.774490
new_1_139.mat,0.526218
new_1_140.mat,0.432920
new_1_141.mat,0.984959
new_1_142.mat,0.960729
new_1_143.mat,0.644470
new_1_144.mat,0.808518
new_1_145.mat,0.792987
new_1_146.mat,0.071423
new_1_147.mat,0.780217
new_1_148.mat,0.977139
new_1_149.mat,0.371804
new_1_150.mat,0.844056
new_1_151.mat,0.913701
new_1_152.mat,0.449167
new_1_153.mat,0.780217
new_1_154.mat,0.998711
new_1_155.mat,0.964661
new_1_156.mat,0.990310
new_1_157.mat,0.587226
new_1_158.mat,0.832304
new_1_159.mat,0.994582
new_1_160.mat,0.986963
new_1_161.mat,0.977343
new_1_162.mat,0.998635
new_1_163.mat,0.696455
new_1_164.mat,0.641938
new_1_165.mat,0.780217
new_1_166.mat,0.836338
new_1_167.mat,0.780217
new_1_168.mat,0.802265
new_1_169.mat,0.563289
new_1_170.mat,0.537337
new_1_171.mat,0.034729
new_1_172.mat,0.058492
new_1_173.mat,0.886388
new_1_174.mat,0.899383
new_1_175.mat,0.745264
new_1_176.mat,0.780217
new_1_177.mat,0.780217
new_1_178.mat,0.688965
new_1_179.mat,0.870486
new_1_180.mat,0.979848
new_1_181.mat,0.970761
new_1_182.mat,0.756176
new_1_183.mat,0.780217
new_1_184.mat,0.780217
new_1_185.mat,0.986999
new_1_186.mat,0.976915
new_1_187.mat,0.970758
new_1_188.mat,0.927144
new_1_189.mat,0.982855
new_1_190.mat,0.780217
new_1_191.mat,0.974591
new_1_192.mat,0.464464
new_1_193.mat,0.924613
new_1_194.mat,0.802579
new_1_195.mat,0.998248
new_1_196.mat,0.606298
new_1_197.mat,0.780217
new_1_198.mat,0.769437
new_1_199.mat,0.986102
new_1_200.mat,0.998233
new_1_201.mat,0.987773
new_1_202.mat,0.780217
new_1_203.mat,0.963767
new_1_204.mat,0.951648
new_1_205.mat,0.780217
new_1_206.mat,0.879521
new_1_207.mat,0.925529
new_1_208.mat,0.386067
new_1_209.mat,0.780217
new_1_210.mat,0.886665
new_1_211.mat,0.953489
new_1_212.mat,0.916845
new_1_213.mat,0.967653
new_1_214.mat,0.652802
new_1_215.mat,0.937383
new_1_216.mat,0.702706
new_2_1.mat,0.318679
new_2_2.mat,0.469456
new_2_3.mat,0.513649
new_2_4.mat,0.313103
new_2_5.mat,0.023909
new_2_6.mat,0.101302
new_2_7.mat,0.386100
new_2_8.mat,0.090642
new_2_9.mat,0.223449
new_2_10.mat,0.756106
new_2_11.mat,0.710595
new_2_12.mat,0.052725
new_2_13.mat,0.154145
new_2_14.mat,0.732895
new_2_15.mat,0.502161
new_2_16.mat,0.453644
new_2_17.mat,0.032045
new_2_18.mat,0.817644
new_2_19.mat,0.099216
new_2_20.mat,0.178776
new_2_21.mat,0.342584
new_2_22.mat,0.159410
new_2_23.mat,0.703359
new_2_24.mat,0.114252
new_2_25.mat,0.931054
