File,Class
new_1_1.mat,0.969108
new_1_2.mat,0.940929
new_1_3.mat,0.916594
new_1_4.mat,0.999779
new_1_5.mat,0.788938
new_1_6.mat,0.851527
new_1_7.mat,0.788938
new_1_8.mat,0.733299
new_1_9.mat,0.733130
new_1_10.mat,0.788938
new_1_11.mat,0.992061
new_1_12.mat,0.788938
new_1_13.mat,0.788938
new_1_14.mat,0.413896
new_1_15.mat,0.980210
new_1_16.mat,0.977869
new_1_17.mat,0.788938
new_1_18.mat,0.788938
new_1_19.mat,0.709947
new_1_20.mat,0.788938
new_1_21.mat,0.788938
new_1_22.mat,0.788938
new_1_23.mat,0.788938
new_1_24.mat,0.839368
new_1_25.mat,0.431486
new_1_26.mat,0.734698
new_1_27.mat,0.970912
new_1_28.mat,0.963629
new_1_29.mat,0.545792
new_1_30.mat,0.858070
new_1_31.mat,0.749132
new_1_32.mat,0.805057
new_1_33.mat,0.946838
new_1_34.mat,0.788938
new_1_35.mat,0.612340
new_1_36.mat,0.967770
new_1_37.mat,0.959787
new_1_38.mat,0.792866
new_1_39.mat,0.788938
new_1_40.mat,0.196809
new_1_41.mat,0.392641
new_1_42.mat,0.788938
new_1_43.mat,0.103442
new_1_44.mat,0.874916
new_1_45.mat,0.788938
new_1_46.mat,0.796777
new_1_47.mat,0.703983
new_1_48.mat,0.955140
new_1_49.mat,0.788938
new_1_50.mat,0.767763
new_1_51.mat,0.336928
new_1_52.mat,0.951388
new_1_53.mat,0.040185
new_1_54.mat,0.225258
new_1_55.mat,0.868207
new_1_56.mat,0.980107
new_1_57.mat,0.788938
new_1_58.mat,0.036999
new_1_59.mat,0.779392
new_1_60.mat,0.456165
new_1_61.mat,0.668042
new_1_62.mat,0.388262
new_1_63.mat,0.919435
new_1_64.mat,0.590219
new_1_65.mat,0.992543
new_1_66.mat,0.962923
new_1_67.mat,0.753570
new_1_68.mat,0.975508
new_1_69.mat,0.807780
new_1_70.mat,0.858058
new_1_71.mat,0.991694
new_1_72.mat,0.788938
new_1_73.mat,0.964639
new_1_74.mat,0.995553
new_1_75.mat,0.881364
new_1_76.mat,0.985486
new_1_77.mat,0.072152
new_1_78.mat,0.788938
new_1_79.mat,0.861533
new_1_80.mat,0.659060
new_1_81.mat,0.976493
new_1_82.mat,0.967557
new_1_83.mat,0.974617
new_1_84.mat,0.788938
new_1_85.mat,0.788938
new_1_86.mat,0.996854
new_1_87.mat,0.788938
new_1_88.mat,0.946946
new_1_89.mat,0.999809
new_1_90.mat,0.011151
new_1_91.mat,0.936126
new_1_92.mat,0.870774
new_1_93.mat,0.884447
new_1_94.mat,0.788938
new_1_95.mat,0.924423
new_1_96.mat,0.908061
new_1_97.mat,0.029819
new_1_98.mat,0.788938
new_1_99.mat,0.486942
new_1_100.mat,0.895350
new_1_101.mat,0.914412
new_1_102.mat,0.997233
new_1_103.mat,0.964710
new_1_104.mat,0.807677
new_1_105.mat,0.654838
new_1_106.mat,0.706906
new_1_107.mat,0.996356
new_1_108.mat,0.788938
new_1_109.mat,0.500881
new_1_110.mat,0.714857
new_1_111.mat,0.923870
new_1_112.mat,0.703511
new_1_113.mat,0.814699
new_1_114.mat,0.793239
new_1_115.mat,0.967719
new_1_116.mat,0.876997
new_1_117.mat,0.715371
new_1_118.mat,0.788938
new_1_119.mat,0.788938
new_1_120.mat,0.663794
new_1_121.mat,0.852765
new_1_122.mat,0.802389
new_1_123.mat,0.996395
new_1_124.mat,0.993551
new_1_125.mat,0.866033
new_1_126.mat,0.806655
new_1_127.mat,0.838989
new_1_128.mat,0.902311
new_1_129.mat,0.935926
new_1_130.mat,0.806301
new_1_131.mat,0.788938
new_1_132.mat,0.933913
new_1_133.mat,0.960672
new_1_134.mat,0.834083
new_1_135.mat,0.985452
new_1_136.mat,0.914900
new_1_137.mat,0.954292
new_1_138.mat,0.865786
new_1_139.mat,0.629868
new_1_140.mat,0.404725
new_1_141.mat,0.966364
new_1_142.mat,0.956221
new_1_143.mat,0.626642
new_1_144.mat,0.831902
new_1_145.mat,0.879529
new_1_146.mat,0.259851
new_1_147.mat,0.788938
new_1_148.mat,0.971875
new_1_149.mat,0.401635
new_1_150.mat,0.839218
new_1_151.mat,0.869713
new_1_152.mat,0.486799
new_1_153.mat,0.788938
new_1_154.mat,0.997102
new_1_155.mat,0.973701
new_1_156.mat,0.988546
new_1_157.mat,0.479622
new_1_158.mat,0.835768
new_1_159.mat,0.992485
new_1_160.mat,0.980327
new_1_161.mat,0.984934
new_1_162.mat,0.998274
new_1_163.mat,0.721248
new_1_164.mat,0.746545
new_1_165.mat,0.788938
new_1_166.mat,0.791613
new_1_167.mat,0.788938
new_1_168.mat,0.797364
new_1_169.mat,0.543727
new_1_170.mat,0.611344
new_1_171.mat,0.048051
new_1_172.mat,0.101229
new_1_173.mat,0.875861
new_1_174.mat,0.889640
new_1_175.mat,0.779315
new_1_176.mat,0.788938
new_1_177.mat,0.788938
new_1_178.mat,0.677318
new_1_179.mat,0.864033
new_1_180.mat,0.975361
new_1_181.mat,0.969804
new_1_182.mat,0.757562
new_1_183.mat,0.788938
new_1_184.mat,0.788938
new_1_185.mat,0.971292
new_1_186.mat,0.971448
new_1_187.mat,0.939713
new_1_188.mat,0.952590
new_1_189.mat,0.985620
new_1_190.mat,0.788938
new_1_191.mat,0.970233
new_1_192.mat,0.467138
new_1_193.mat,0.920733
new_1_194.mat,0.793818
new_1_195.mat,0.992789
new_1_196.mat,0.580939
new_1_197.mat,0.788938
new_1_198.mat,0.758056
new_1_199.mat,0.968152
new_1_200.mat,0.995642
new_1_201.mat,0.982972
new_1_202.mat,0.788938
new_1_203.mat,0.953431
new_1_204.mat,0.927760
new_1_205.mat,0.788938
new_1_206.mat,0.893343
new_1_207.mat,0.923743
