File,Class
new_1_1.mat,0.984717
new_1_2.mat,0.945260
new_1_3.mat,0.956912
new_1_4.mat,0.999913
new_1_5.mat,0.789679
new_1_6.mat,0.961281
new_1_7.mat,0.789679
new_1_8.mat,0.934985
new_1_9.mat,0.667009
new_1_10.mat,0.789679
new_1_11.mat,0.999115
new_1_12.mat,0.789679
new_1_13.mat,0.789679
new_1_14.mat,0.640995
new_1_15.mat,0.923570
new_1_16.mat,0.831256
new_1_17.mat,0.789679
new_1_18.mat,0.789679
new_1_19.mat,0.922712
new_1_20.mat,0.789679
new_1_21.mat,0.789679
new_1_22.mat,0.789679
new_1_23.mat,0.789679
new_1_24.mat,0.883715
new_1_25.mat,0.353009
new_1_26.mat,0.830021
new_1_27.mat,0.858886
new_1_28.mat,0.998806
new_1_29.mat,0.710025
new_1_30.mat,0.872596
new_1_31.mat,0.741626
new_1_32.mat,0.691129
new_1_33.mat,0.980211
new_1_34.mat,0.789679
new_1_35.mat,0.616072
new_1_36.mat,0.903191
new_1_37.mat,0.883114
new_1_38.mat,0.907311
new_1_39.mat,0.789679
new_1_40.mat,0.218737
new_1_41.mat,0.431918
new_1_42.mat,0.789679
new_1_43.mat,0.205422
new_1_44.mat,0.982193
new_1_45.mat,0.789679
new_1_46.mat,0.702229
new_1_47.mat,0.746003
new_1_48.mat,0.879766
new_1_49.mat,0.789679
new_1_50.mat,0.820763
new_1_51.mat,0.286677
new_1_52.mat,0.872938
new_1_53.mat,0.081350
new_1_54.mat,0.219768
new_1_55.mat,0.986831
new_1_56.mat,0.944877
new_1_57.mat,0.789679
new_1_58.mat,0.037096
new_1_59.mat,0.909136
new_1_60.mat,0.622180
new_1_61.mat,0.571254
new_1_62.mat,0.264834
new_1_63.mat,0.967039
new_1_64.mat,0.672977
new_1_65.mat,0.994706
new_1_66.mat,0.985051
new_1_67.mat,0.920612
new_1_68.mat,0.983109
new_1_69.mat,0.838244
new_1_70.mat,0.917145
new_1_71.mat,0.997029
new_1_72.mat,0.789679
new_1_73.mat,0.969876
new_1_74.mat,0.987849
new_1_75.mat,0.992599
new_1_76.mat,0.998000
new_1_77.mat,0.036465
new_1_78.mat,0.789679
new_1_79.mat,0.702075
new_1_80.mat,0.804130
new_1_81.mat,0.996872
new_1_82.mat,0.990654
new_1_83.mat,0.923941
new_1_84.mat,0.789679
new_1_85.mat,0.789679
new_1_86.mat,0.974342
new_1_87.mat,0.789679
new_1_88.mat,0.945657
new_1_89.mat,0.999922
new_1_90.mat,0.004587
new_1_91.mat,0.942234
new_1_92.mat,0.638627
new_1_93.mat,0.652613
new_1_94.mat,0.789679
new_1_95.mat,0.828840
new_1_96.mat,0.965195
new_1_97.mat,0.032045
new_1_98.mat,0.789679
new_1_99.mat,0.307729
new_1_100.mat,0.964915
new_1_101.mat,0.802582
new_1_102.mat,0.996730
new_1_103.mat,0.964364
new_1_104.mat,0.924215
new_1_105.mat,0.638347
new_1_106.mat,0.671187
new_1_107.mat,0.997640
new_1_108.mat,0.789679
new_1_109.mat,0.414594
new_1_110.mat,0.902070
new_1_111.mat,0.909212
new_1_112.mat,0.657824
new_1_113.mat,0.951660
new_1_114.mat,0.837086
new_1_115.mat,0.987604
new_1_116.mat,0.956119
new_1_117.mat,0.778576
new_1_118.mat,0.789679
new_1_119.mat,0.789679
new_1_120.mat,0.761285
new_1_121.mat,0.981220
new_1_122.mat,0.894886
new_1_123.mat,0.996806
new_1_124.mat,0.998549
new_1_125.mat,0.861209
new_1_126.mat,0.541373
new_1_127.mat,0.836341
new_1_128.mat,0.734496
new_1_129.mat,0.808446
new_1_130.mat,0.824620
new_1_131.mat,0.789679
new_1_132.mat,0.902671
new_1_133.mat,0.978233
new_1_134.mat,0.683480
new_1_135.mat,0.985217
new_1_136.mat,0.711218
new_1_137.mat,0.971941
new_1_138.mat,0.833678
new_1_139.mat,0.576213
new_1_140.mat,0.422608
new_1_141.mat,0.979059
new_1_142.mat,0.832063
new_1_143.mat,0.634386
new_1_144.mat,0.969869
new_1_145.mat,0.934501
new_1_146.mat,0.547403
new_1_147.mat,0.789679
new_1_148.mat,0.849463
new_1_149.mat,0.457294
new_1_150.mat,0.817918
new_1_151.mat,0.846300
new_1_152.mat,0.258158
new_1_153.mat,0.789679
new_1_154.mat,0.993943
new_1_155.mat,0.977815
new_1_156.mat,0.999399
new_1_157.mat,0.393884
new_1_158.mat,0.935322
new_1_159.mat,0.973556
new_1_160.mat,0.998867
new_1_161.mat,0.960273
new_1_162.mat,0.999196
new_1_163.mat,0.719941
new_1_164.mat,0.814760
new_1_165.mat,0.789679
new_1_166.mat,0.696249
new_1_167.mat,0.789679
new_1_168.mat,0.571253
new_1_169.mat,0.613374
new_1_170.mat,0.838013
new_1_171.mat,0.031567
new_1_172.mat,0.048273
new_1_173.mat,0.837101
new_1_174.mat,0.722024
new_1_175.mat,0.840206
new_1_176.mat,0.789679
new_1_177.mat,0.789679
new_1_178.mat,0.784709
new_1_179.mat,0.633655
new_1_180.mat,0.864451
new_1_181.mat,0.967222
new_1_182.mat,0.861319
new_1_183.mat,0.789679
new_1_184.mat,0.789679
new_1_185.mat,0.987936
new_1_186.mat,0.992818
new_1_187.mat,0.954079
new_1_188.mat,0.922588
new_1_189.mat,0.995639
new_1_190.mat,0.789679
new_1_191.mat,0.927011
new_1_192.mat,0.332434
new_1_193.mat,0.728083
new_1_194.mat,0.737983
new_1_195.mat,0.992556
new_1_196.mat,0.510559
new_1_197.mat,0.789679
new_1_198.mat,0.863711
new_1_199.mat,0.970814
new_1_200.mat,0.999720
new_1_201.mat,0.934973
new_1_202.mat,0.789679
new_1_203.mat,0.969142
new_1_204.mat,0.956453
new_1_205.mat,0.789679
new_1_206.mat,0.862121
new_1_207.mat,0.792839
new_1_208.mat,0.602328
new_1_209.mat,0.789679
new_1_210.mat,0.979867
new_1_211.mat,0.996822
new_1_212.mat,0.992598
new_1_213.mat,0.995633
new_1_214.mat,0.812493
new_1_215.mat,0.980390
new_1_216.mat,0.788729
new_2_1.mat,0.393911
