File,Class
new_1_1.mat,0.920588
new_1_2.mat,0.983727
new_1_3.mat,0.899288
new_1_4.mat,0.999842
new_1_5.mat,0.779613
new_1_6.mat,0.733761
new_1_7.mat,0.779613
new_1_8.mat,0.787903
new_1_9.mat,0.729404
new_1_10.mat,0.779613
new_1_11.mat,0.994896
new_1_12.mat,0.779613
new_1_13.mat,0.779613
new_1_14.mat,0.349948
new_1_15.mat,0.977277
new_1_16.mat,0.975358
new_1_17.mat,0.779613
new_1_18.mat,0.779613
new_1_19.mat,0.668545
new_1_20.mat,0.779613
new_1_21.mat,0.779613
new_1_22.mat,0.779613
new_1_23.mat,0.779613
new_1_24.mat,0.816564
new_1_25.mat,0.379942
new_1_26.mat,0.704447
new_1_27.mat,0.971075
new_1_28.mat,0.991001
new_1_29.mat,0.459653
new_1_30.mat,0.876498
new_1_31.mat,0.723406
new_1_32.mat,0.778079
new_1_33.mat,0.960421
new_1_34.mat,0.779613
new_1_35.mat,0.579891
new_1_36.mat,0.975911
new_1_37.mat,0.973092
new_1_38.mat,0.830685
new_1_39.mat,0.779613
new_1_40.mat,0.176297
new_1_41.mat,0.344793
new_1_42.mat,0.779613
new_1_43.mat,0.093079
new_1_44.mat,0.825342
new_1_45.mat,0.779613
new_1_46.mat,0.754517
new_1_47.mat,0.681026
new_1_48.mat,0.957641
new_1_49.mat,0.779613
new_1_50.mat,0.671466
new_1_51.mat,0.255817
new_1_52.mat,0.954103
new_1_53.mat,0.046685
new_1_54.mat,0.200526
new_1_55.mat,0.829257
new_1_56.mat,0.982704
new_1_57.mat,0.779613
new_1_58.mat,0.029552
new_1_59.mat,0.797013
new_1_60.mat,0.431065
new_1_61.mat,0.540170
new_1_62.mat,0.368963
new_1_63.mat,0.964353
new_1_64.mat,0.576218
new_1_65.mat,0.998821
new_1_66.mat,0.925371
new_1_67.mat,0.726625
new_1_68.mat,0.991633
new_1_69.mat,0.745348
new_1_70.mat,0.772644
new_1_71.mat,0.996853
new_1_72.mat,0.779613
new_1_73.mat,0.978474
new_1_74.mat,0.995865
new_1_75.mat,0.942474
new_1_76.mat,0.932768
new_1_77.mat,0.075663
new_1_78.mat,0.779613
new_1_79.mat,0.821576
new_1_80.mat,0.630840
new_1_81.mat,0.995250
new_1_82.mat,0.974246
new_1_83.mat,0.976940
new_1_84.mat,0.779613
new_1_85.mat,0.779613
new_1_86.mat,0.996517
new_1_87.mat,0.779613
new_1_88.mat,0.936046
new_1_89.mat,0.999868
new_1_90.mat,0.006888
new_1_91.mat,0.964269
new_1_92.mat,0.883567
new_1_93.mat,0.898958
new_1_94.mat,0.779613
new_1_95.mat,0.912714
new_1_96.mat,0.928611
new_1_97.mat,0.016410
new_1_98.mat,0.779613
new_1_99.mat,0.490799
new_1_100.mat,0.902961
new_1_101.mat,0.931639
new_1_102.mat,0.996760
new_1_103.mat,0.977930
new_1_104.mat,0.729994
new_1_105.mat,0.581323
new_1_106.mat,0.670414
new_1_107.mat,0.998236
new_1_108.mat,0.779613
new_1_109.mat,0.486022
new_1_110.mat,0.782200
new_1_111.mat,0.954274
new_1_112.mat,0.652703
new_1_113.mat,0.793296
new_1_114.mat,0.795683
new_1_115.mat,0.976252
new_1_116.mat,0.937862
new_1_117.mat,0.632649
new_1_118.mat,0.779613
new_1_119.mat,0.779613
new_1_120.mat,0.649006
new_1_121.mat,0.816781
new_1_122.mat,0.710024
new_1_123.mat,0.997000
new_1_124.mat,0.984265
new_1_125.mat,0.863557
new_1_126.mat,0.821666
new_1_127.mat,0.870941
new_1_128.mat,0.913306
new_1_129.mat,0.949307
new_1_130.mat,0.880262
new_1_131.mat,0.779613
new_1_132.mat,0.939151
new_1_133.mat,0.951406
new_1_134.mat,0.866905
new_1_135.mat,0.985991
new_1_136.mat,0.918633
new_1_137.mat,0.952739
new_1_138.mat,0.793146
new_1_139.mat,0.571837
new_1_140.mat,0.383921
new_1_141.mat,0.979652
new_1_142.mat,0.966684
